guess,compare,ans
3548,0A1B,2817
3814,2A0B,2817
7461,0A2B,2817
7135,0A2B,2817
5679,0A1B,2817
9276,0A2B,2817
7495,0A1B,2817
1457,1A1B,2817
5918,1A1B,2817
1678,0A3B,2817
8610,1A1B,2817
8965,0A1B,2817
9845,1A0B,2817
8529,0A2B,2817
0597,1A0B,2817
0197,1A1B,2817
7132,0A3B,2817
7823,1A2B,2817
7243,0A2B,2817
4192,0A2B,2817
4713,1A1B,2817
4798,0A2B,2817
3745,0A1B,2817
3245,0A1B,2817
5263,0A1B,2817
1256,0A2B,2817
4532,0A1B,2817
4273,0A2B,2817
9238,0A2B,2817
6258,0A2B,2817
3602,0A1B,2817
2613,2A0B,2817
2581,1A2B,2817
5124,0A2B,2817
1985,0A2B,2817
3781,0A3B,2817
3701,0A2B,2817
9670,0A1B,2817
8906,0A1B,2817
2817,4A0B,2817
