guess,compare,ans
4357,0A1B,9031
3175,0A2B,9031
9176,1A1B,9031
9143,1A2B,9031
1094,1A2B,9031
1906,0A3B,9031
6105,0A2B,9031
6859,0A1B,9031
8296,0A1B,9031
3628,0A1B,9031
7638,1A0B,9031
2678,0A0B,9031
3784,0A1B,9031
7148,0A1B,9031
5174,0A1B,9031
5401,1A1B,9031
9135,2A1B,9031
4953,0A2B,9031
5041,2A0B,9031
3914,0A3B,9031
0914,0A3B,9031
3940,0A3B,9031
1934,1A2B,9031
9415,1A1B,9031
0413,0A3B,9031
4093,1A2B,9031
0914,0A3B,9031
5104,0A2B,9031
4931,2A1B,9031
3154,0A2B,9031
0193,0A4B,9031
3019,1A3B,9031
1390,0A4B,9031
3109,0A4B,9031
1309,0A4B,9031
3190,0A4B,9031
0139,1A3B,9031
0319,0A4B,9031
3091,2A2B,9031
9031,4A0B,9031
