guess,compare,ans
0369,0A2B,4092
9342,1A2B,4092
3459,0A2B,4092
1938,0A1B,4092
6983,0A1B,4092
4698,2A0B,4092
0549,0A3B,4092
4910,1A2B,4092
5419,0A2B,4092
7150,0A1B,4092
6017,1A0B,4092
4706,1A1B,4092
5170,0A1B,4092
7103,0A1B,4092
7309,0A2B,4092
8934,0A2B,4092
3402,1A2B,4092
7234,0A2B,4092
8672,1A0B,4092
6821,0A1B,4092
7861,0A0B,4092
3816,0A0B,4092
2581,0A1B,4092
5108,0A1B,4092
0182,1A1B,4092
9420,0A4B,4092
0942,1A3B,4092
0924,0A4B,4092
4209,1A3B,4092
2049,1A3B,4092
9402,1A3B,4092
2904,0A4B,4092
0294,1A3B,4092
9024,1A3B,4092
0249,0A4B,4092
2940,0A4B,4092
2409,0A4B,4092
2490,1A3B,4092
2094,2A2B,4092
4092,4A0B,4092
