guess,compare,ans
6573,1A0B,2514
6385,0A1B,2514
8357,0A1B,2514
8395,0A1B,2514
9832,0A1B,2514
3219,1A1B,2514
7093,0A0B,2514
1862,0A2B,2514
4625,0A3B,2514
4582,1A2B,2514
2654,2A1B,2514
6485,0A2B,2514
8124,1A2B,2514
8642,0A2B,2514
6851,0A2B,2514
8624,1A1B,2514
2615,2A1B,2514
5628,0A2B,2514
1684,1A1B,2514
2158,1A2B,2514
5816,1A1B,2514
4528,1A2B,2514
8145,0A3B,2514
5648,0A2B,2514
4521,1A3B,2514
5142,0A4B,2514
1245,0A4B,2514
5241,0A4B,2514
4152,0A4B,2514
5124,1A3B,2514
1452,0A4B,2514
5214,2A2B,2514
2514,4A0B,2514
