guess,compare,ans
2815,0A1B,6748
7185,0A2B,6748
8169,0A2B,6748
1654,0A2B,6748
1057,0A1B,6748
7512,0A1B,6748
6715,2A0B,6748
2154,0A1B,6748
2841,1A1B,6748
5801,0A1B,6748
7105,0A1B,6748
5713,1A0B,6748
5781,1A1B,6748
3671,0A2B,6748
5370,0A1B,6748
0534,0A1B,6748
5384,0A2B,6748
8140,1A1B,6748
0974,0A2B,6748
0314,0A1B,6748
8034,0A2B,6748
0372,0A1B,6748
9320,0A0B,6748
2306,0A1B,6748
7603,0A2B,6748
1476,0A3B,6748
4516,0A2B,6748
5178,1A1B,6748
6745,3A0B,6748
5486,0A3B,6748
5748,3A0B,6748
8415,0A2B,6748
4176,0A3B,6748
7546,1A2B,6748
1546,1A1B,6748
7581,0A2B,6748
7416,0A3B,6748
8476,0A4B,6748
6847,2A2B,6748
6748,4A0B,6748
