guess,compare,ans
8350,0A2B,5263
0139,0A1B,5263
3590,0A2B,5263
6097,0A1B,5263
0791,0A0B,5263
5960,2A0B,5263
5286,2A1B,5263
5386,1A2B,5263
4583,1A1B,5263
2634,0A3B,5263
4563,2A1B,5263
4562,1A2B,5263
2568,1A2B,5263
8645,0A2B,5263
3542,0A3B,5263
2583,1A2B,5263
8652,0A3B,5263
4826,0A2B,5263
3425,0A3B,5263
3482,0A2B,5263
8645,0A2B,5263
4823,1A1B,5263
3568,1A2B,5263
3285,1A2B,5263
8326,0A3B,5263
2436,0A3B,5263
2465,1A2B,5263
2634,0A3B,5263
3682,0A3B,5263
6358,0A3B,5263
6528,0A3B,5263
4852,0A2B,5263
5362,2A2B,5263
5632,1A3B,5263
3562,1A3B,5263
6352,0A4B,5263
2365,1A3B,5263
5263,4A0B,5263
