guess,compare,ans
9652,0A1B,8706
6542,0A1B,8706
9654,0A1B,8706
1659,0A1B,8706
6125,0A1B,8706
6541,0A1B,8706
7546,1A1B,8706
6170,0A3B,8706
1730,1A1B,8706
7863,0A3B,8706
3468,0A2B,8706
3812,0A1B,8706
2130,0A1B,8706
9023,0A1B,8706
0237,0A2B,8706
8205,2A0B,8706
8579,1A1B,8706
9841,0A1B,8706
0148,0A2B,8706
8549,1A0B,8706
9842,0A1B,8706
9480,0A2B,8706
5349,0A0B,8706
6208,1A2B,8706
6821,0A2B,8706
8170,1A2B,8706
2170,0A2B,8706
2786,2A1B,8706
8072,1A2B,8706
6870,0A4B,8706
7068,0A4B,8706
7680,0A4B,8706
8067,1A3B,8706
8607,2A2B,8706
6807,1A3B,8706
0687,0A4B,8706
7608,1A3B,8706
8706,4A0B,8706
