guess,compare,ans
6412,0A1B,2873
2186,1A1B,2873
8942,0A2B,2873
2795,1A1B,2873
7039,0A2B,2873
0136,0A1B,2873
3461,0A1B,2873
8361,0A2B,2873
8406,0A1B,2873
1806,1A0B,2873
6805,1A0B,2873
8509,0A1B,2873
3890,1A1B,2873
0351,0A1B,2873
5019,0A0B,2873
5230,0A2B,2873
7243,1A2B,2873
6324,0A2B,2873
4287,0A3B,2873
2348,1A2B,2873
2347,1A2B,2873
8473,2A1B,2873
4328,0A3B,2873
4387,0A3B,2873
3472,1A2B,2873
3624,0A2B,2873
3867,1A2B,2873
8347,0A3B,2873
4732,0A3B,2873
6347,0A2B,2873
4278,1A2B,2873
2837,2A2B,2873
7283,1A3B,2873
8237,0A4B,2873
3827,1A3B,2873
7832,1A3B,2873
2387,1A3B,2873
2738,1A3B,2873
2873,4A0B,2873
