guess,compare,ans
3572,1A1B,3051
2147,0A1B,3051
3271,2A0B,3051
4537,0A2B,3051
2317,0A2B,3051
1759,1A1B,3051
3174,1A1B,3051
0478,0A1B,3051
4307,0A2B,3051
3879,1A0B,3051
3907,1A1B,3051
4372,0A1B,3051
9723,0A1B,3051
3942,1A0B,3051
3497,1A0B,3051
8437,0A1B,3051
7423,0A1B,3051
4276,0A0B,3051
3479,1A0B,3051
3489,1A0B,3051
8390,0A2B,3051
1590,0A3B,3051
9531,1A2B,3051
9053,2A1B,3051
8350,1A2B,3051
5810,0A3B,3051
1859,1A1B,3051
9503,0A3B,3051
8590,0A2B,3051
8931,1A1B,3051
9510,0A3B,3051
1305,0A4B,3051
5301,1A3B,3051
3150,2A2B,3051
1350,1A3B,3051
5130,0A4B,3051
0153,1A3B,3051
3510,1A3B,3051
3051,4A0B,3051
