guess,compare,ans
3796,0A1B,6840
2697,0A1B,6840
7896,1A1B,6840
1780,1A1B,6840
9671,0A1B,6840
3976,0A1B,6840
7309,0A1B,6840
9736,0A1B,6840
7269,0A1B,6840
7624,0A2B,6840
2584,0A2B,6840
1748,1A1B,6840
8510,1A1B,6840
4807,1A2B,6840
1784,0A2B,6840
1852,1A0B,6840
2758,0A1B,6840
8472,0A2B,6840
8769,0A2B,6840
0489,0A3B,6840
4981,0A2B,6840
9280,1A1B,6840
2976,0A1B,6840
4792,0A1B,6840
1724,0A1B,6840
7246,1A1B,6840
1425,0A1B,6840
3412,0A1B,6840
3104,0A2B,6840
1793,0A0B,6840
5408,0A3B,6840
0568,0A3B,6840
5286,0A2B,6840
0468,0A4B,6840
8406,0A4B,6840
6408,1A3B,6840
8604,0A4B,6840
0648,1A3B,6840
6804,2A2B,6840
6840,4A0B,6840
