guess,compare,ans
1268,0A2B,2879
0214,0A1B,2879
2049,2A0B,2879
0652,0A1B,2879
2906,1A1B,2879
3089,1A1B,2879
1892,1A2B,2879
1872,2A1B,2879
1874,2A0B,2879
6843,1A0B,2879
4361,0A0B,2879
4938,0A2B,2879
9820,1A2B,2879
7098,0A3B,2879
0892,1A2B,2879
2059,2A0B,2879
0578,1A1B,2879
9208,0A3B,2879
2805,2A0B,2879
8907,0A3B,2879
8705,0A2B,2879
7092,0A3B,2879
5709,1A1B,2879
9208,0A3B,2879
2870,3A0B,2879
2705,1A1B,2879
9078,1A2B,2879
8075,1A1B,2879
0892,1A2B,2879
7928,0A4B,2879
9782,0A4B,2879
9827,1A3B,2879
2897,2A2B,2879
8297,0A4B,2879
7892,1A3B,2879
2987,1A3B,2879
2798,1A3B,2879
2879,4A0B,2879
