guess,compare,ans
9713,0A1B,5867
1374,0A1B,5867
1739,0A1B,5867
9367,2A0B,5867
3950,0A1B,5867
5096,1A1B,5867
7209,0A1B,5867
9705,0A2B,5867
0347,1A0B,5867
6470,0A2B,5867
8450,0A2B,5867
3705,0A2B,5867
0843,1A0B,5867
2408,0A1B,5867
8524,0A2B,5867
0658,0A3B,5867
5208,1A1B,5867
6428,0A2B,5867
8215,0A2B,5867
3180,0A1B,5867
8913,0A1B,5867
6839,1A1B,5867
7946,0A2B,5867
6371,0A2B,5867
9237,1A0B,5867
6972,0A2B,5867
3597,1A1B,5867
0475,0A2B,5867
3571,0A2B,5867
5093,1A0B,5867
5130,1A0B,5867
1450,0A1B,5867
4250,0A1B,5867
2051,0A1B,5867
0259,0A1B,5867
2795,0A2B,5867
9476,0A2B,5867
9378,0A2B,5867
6731,0A2B,5867
5867,4A0B,5867
