guess,compare,ans
3861,0A1B,7329
6830,0A1B,7329
0362,1A1B,7329
9652,0A2B,7329
4950,0A1B,7329
4295,0A2B,7329
4981,0A1B,7329
9468,0A1B,7329
6149,1A0B,7329
3641,0A1B,7329
9364,1A1B,7329
2689,1A1B,7329
5769,1A1B,7329
2896,0A2B,7329
3468,0A1B,7329
3840,0A1B,7329
3940,0A2B,7329
2907,0A3B,7329
0269,1A1B,7329
0194,0A1B,7329
1948,0A1B,7329
2189,1A1B,7329
6984,0A1B,7329
5946,0A1B,7329
9756,0A2B,7329
2964,0A2B,7329
6471,0A1B,7329
4276,0A2B,7329
9824,1A1B,7329
0479,1A1B,7329
0196,0A1B,7329
1860,0A0B,7329
5961,0A1B,7329
7915,1A1B,7329
4259,1A1B,7329
5379,2A1B,7329
4573,0A2B,7329
2479,1A2B,7329
3749,1A2B,7329
7329,4A0B,7329
