guess,compare,ans
3215,1A1B,9236
2168,0A2B,9236
6835,1A1B,9236
3964,0A3B,9236
5643,0A2B,9236
0374,0A1B,9236
3714,0A1B,9236
1375,0A1B,9236
3815,0A1B,9236
9385,1A1B,9236
9230,3A0B,9236
1092,0A2B,9236
9532,2A1B,9236
5892,0A2B,9236
4921,0A2B,9236
5821,0A1B,9236
5280,1A0B,9236
7850,0A0B,9236
5206,2A0B,9236
2614,0A2B,9236
1934,1A1B,9236
6129,0A3B,9236
2931,1A2B,9236
1924,0A2B,9236
6231,2A1B,9236
3642,0A3B,9236
2649,0A3B,9236
1426,1A1B,9236
9136,3A0B,9236
2913,0A3B,9236
9326,2A2B,9236
9632,2A2B,9236
3926,1A3B,9236
2396,1A3B,9236
6329,0A4B,9236
9236,4A0B,9236
