guess,compare,ans
9208,1A0B,1748
2409,0A1B,1748
5409,0A1B,1748
4092,0A1B,1748
2097,0A1B,1748
9704,1A1B,1748
8397,0A2B,1748
9745,2A0B,1748
9051,0A1B,1748
9185,0A2B,1748
9471,0A3B,1748
8947,1A2B,1748
1879,1A2B,1748
1975,1A1B,1748
1854,1A2B,1748
1453,1A1B,1748
5198,1A1B,1748
0451,0A2B,1748
5076,0A1B,1748
6578,1A1B,1748
8237,0A2B,1748
7029,0A1B,1748
7890,0A2B,1748
6095,0A0B,1748
3847,1A2B,1748
7381,0A3B,1748
1832,1A1B,1748
1427,1A2B,1748
2487,0A3B,1748
1742,3A0B,1748
7431,0A3B,1748
1847,2A2B,1748
7418,1A3B,1748
8147,1A3B,1748
4817,0A4B,1748
7841,1A3B,1748
1487,1A3B,1748
1748,4A0B,1748
