guess,compare,ans
4217,0A1B,3045
7148,1A0B,3045
2814,0A1B,3045
9824,0A1B,3045
0248,1A1B,3045
2560,0A2B,3045
6534,0A3B,3045
3457,1A2B,3045
9745,2A0B,3045
0467,0A2B,3045
3079,2A0B,3045
0321,0A2B,3045
2783,0A1B,3045
9378,0A1B,3045
1987,0A0B,3045
8930,0A2B,3045
2063,1A1B,3045
3645,3A0B,3045
5362,0A2B,3045
3420,1A2B,3045
3206,1A1B,3045
0524,0A3B,3045
0264,0A2B,3045
2435,1A2B,3045
6532,0A2B,3045
5406,0A3B,3045
5026,1A1B,3045
4632,0A2B,3045
5630,0A3B,3045
6450,0A3B,3045
2045,3A0B,3045
6540,1A2B,3045
6403,0A3B,3045
6305,1A2B,3045
3602,1A1B,3045
0453,0A4B,3045
3054,2A2B,3045
0354,0A4B,3045
5034,1A3B,3045
3045,4A0B,3045
