guess,compare,ans
8903,0A2B,9017
9650,1A1B,9017
5146,0A1B,9017
4512,1A0B,9017
4571,0A2B,9017
6795,0A2B,9017
9164,1A1B,9017
7624,0A1B,9017
6927,1A1B,9017
4782,0A1B,9017
3742,0A1B,9017
8734,0A1B,9017
3974,0A2B,9017
8467,1A0B,9017
4782,0A1B,9017
8492,0A1B,9017
8479,0A2B,9017
2679,0A2B,9017
4698,0A1B,9017
9458,1A0B,9017
2489,0A1B,9017
4820,0A1B,9017
4083,1A0B,9017
4280,0A1B,9017
2089,1A1B,9017
4827,1A0B,9017
8497,1A1B,9017
8076,1A1B,9017
6891,0A2B,9017
7849,0A2B,9017
9403,1A1B,9017
9650,1A1B,9017
8465,0A0B,9017
0129,0A3B,9017
3910,1A2B,9017
0392,0A2B,9017
0713,1A2B,9017
7319,1A2B,9017
0739,0A3B,9017
9017,4A0B,9017
