guess,compare,ans
3671,0A2B,9723
3275,0A3B,9723
3925,1A2B,9723
9254,1A1B,9723
5098,0A1B,9723
9810,1A0B,9723
0689,0A1B,9723
3908,0A2B,9723
9186,1A0B,9723
2618,0A1B,9723
1623,2A0B,9723
9624,2A0B,9723
5691,0A1B,9723
5791,1A1B,9723
9536,1A1B,9723
3125,1A1B,9723
2643,1A1B,9723
8126,1A0B,9723
5162,0A1B,9723
2051,0A1B,9723
2195,0A2B,9723
4297,0A3B,9723
9734,2A1B,9723
4796,1A1B,9723
7680,0A1B,9723
8673,1A1B,9723
6085,0A0B,9723
3174,0A2B,9723
2491,0A2B,9723
7342,0A3B,9723
4712,1A1B,9723
3974,0A3B,9723
4139,0A2B,9723
3271,0A3B,9723
4137,0A2B,9723
9732,2A2B,9723
2793,2A2B,9723
7932,0A4B,9723
3792,1A3B,9723
9723,4A0B,9723
