guess,compare,ans
4381,0A2B,1942
6158,0A1B,1942
5106,0A1B,1942
6310,0A1B,1942
4136,0A2B,1942
7016,0A1B,1942
6027,0A1B,1942
9062,1A1B,1942
6504,0A1B,1942
0964,1A1B,1942
7564,0A1B,1942
5678,0A0B,1942
6740,1A0B,1942
0734,0A1B,1942
7042,2A0B,1942
2310,0A2B,1942
1349,2A1B,1942
0913,1A1B,1942
2431,0A3B,1942
1304,1A1B,1942
2019,0A3B,1942
2139,0A3B,1942
0329,0A2B,1942
1342,3A0B,1942
0142,2A1B,1942
2340,1A1B,1942
9102,1A2B,1942
3109,0A2B,1942
2104,0A3B,1942
2130,0A2B,1942
4092,1A2B,1942
0914,1A2B,1942
9142,2A2B,1942
2149,1A3B,1942
1942,4A0B,1942
