guess,compare,ans
3198,1A2B,8135
1386,0A3B,8135
2136,2A0B,8135
6140,1A0B,8135
8461,1A1B,8135
5824,0A2B,8135
5816,0A3B,8135
9568,0A2B,8135
5126,1A1B,8135
0961,0A1B,8135
6912,0A1B,8135
9236,1A0B,8135
5932,1A1B,8135
2901,0A1B,8135
9015,1A1B,8135
7594,0A1B,8135
9714,0A1B,8135
4931,1A1B,8135
0312,0A2B,8135
9061,0A1B,8135
6509,0A1B,8135
6094,0A0B,8135
7905,1A0B,8135
7295,1A0B,8135
9712,0A1B,8135
1725,1A1B,8135
8273,1A1B,8135
1537,1A2B,8135
2375,1A1B,8135
3182,1A2B,8135
3852,0A3B,8135
1583,0A4B,8135
5318,0A4B,8135
3185,2A2B,8135
1385,1A3B,8135
8135,4A0B,8135
