guess,compare,ans
0684,0A3B,2468
7468,3A0B,2468
0648,1A2B,2468
8062,1A2B,2468
8076,0A2B,2468
1658,1A1B,2468
6914,0A2B,2468
2316,1A1B,2468
4832,0A3B,2468
4327,0A2B,2468
0283,0A2B,2468
0627,0A2B,2468
3460,2A0B,2468
9302,0A1B,2468
2053,1A0B,2468
0362,1A1B,2468
7103,0A0B,2468
2659,1A1B,2468
2984,1A2B,2468
8549,0A2B,2468
6285,0A3B,2468
6542,0A3B,2468
8526,0A3B,2468
8624,0A4B,2468
6284,0A4B,2468
4862,1A3B,2468
6824,0A4B,2468
8246,0A4B,2468
6248,1A3B,2468
2846,1A3B,2468
2486,2A2B,2468
4286,0A4B,2468
8426,1A3B,2468
6482,1A3B,2468
2684,1A3B,2468
2468,4A0B,2468
