guess,compare,ans
3089,0A0B,5742
2647,1A2B,5742
4652,1A2B,5742
1256,0A2B,5742
2714,1A2B,5742
7145,1A2B,5742
1472,1A2B,5742
2461,0A2B,5742
2765,1A2B,5742
6215,0A2B,5742
7124,0A3B,5742
6714,1A1B,5742
6542,2A1B,5742
4612,1A1B,5742
4715,1A2B,5742
5671,1A1B,5742
7142,2A1B,5742
2514,0A3B,5742
6245,1A2B,5742
7526,0A3B,5742
6754,1A2B,5742
6174,0A2B,5742
1257,0A3B,5742
1245,1A2B,5742
2157,0A3B,5742
4751,1A2B,5742
2715,1A2B,5742
1562,1A1B,5742
6741,2A0B,5742
6527,0A3B,5742
5761,2A0B,5742
5426,1A2B,5742
2615,0A2B,5742
7465,0A3B,5742
6154,0A2B,5742
2647,1A2B,5742
6542,2A1B,5742
4125,0A3B,5742
1624,0A2B,5742
5742,4A0B,5742
