guess,compare,ans
6845,0A2B,1450
1834,1A1B,1450
2145,0A3B,1450
2435,1A1B,1450
8753,1A0B,1450
3085,0A2B,1450
4387,0A1B,1450
4780,1A1B,1450
8092,0A1B,1450
0291,0A2B,1450
1897,1A0B,1450
7481,1A1B,1450
9214,0A2B,1450
4781,0A2B,1450
5704,0A3B,1450
0752,1A1B,1450
5873,0A1B,1450
5937,0A1B,1450
3798,0A0B,1450
7095,0A2B,1450
5120,1A2B,1450
1056,2A1B,1450
0215,0A3B,1450
0652,1A1B,1450
4126,0A2B,1450
6501,0A3B,1450
0216,0A2B,1450
5241,0A3B,1450
4051,1A3B,1450
1054,2A2B,1450
0154,1A3B,1450
5014,0A4B,1450
1504,1A3B,1450
1450,4A0B,1450
