guess,compare,ans
2649,0A1B,7184
4986,1A1B,7184
4583,1A1B,7184
4362,0A1B,7184
2631,0A1B,7184
1346,0A2B,7184
6358,0A1B,7184
6085,1A0B,7184
4608,0A2B,7184
0145,1A1B,7184
0785,1A1B,7184
7304,2A0B,7184
5049,0A1B,7184
0491,0A2B,7184
6971,0A2B,7184
2641,0A2B,7184
4960,0A1B,7184
6840,0A2B,7184
3098,0A1B,7184
0689,1A0B,7184
8091,0A2B,7184
8539,0A1B,7184
7859,1A1B,7184
2783,1A1B,7184
0927,0A1B,7184
9870,0A2B,7184
8295,0A1B,7184
0825,0A1B,7184
0958,0A1B,7184
5609,0A0B,7184
5894,1A1B,7184
2478,0A3B,7184
3287,1A1B,7184
1274,1A2B,7184
2478,0A3B,7184
8732,0A2B,7184
4813,0A3B,7184
8231,0A2B,7184
4817,0A4B,7184
7184,4A0B,7184
