guess,compare,ans
2159,0A2B,7621
2816,0A3B,7621
8316,0A2B,7621
8629,2A0B,7621
6512,0A3B,7621
6015,0A2B,7621
0693,1A0B,7621
2639,1A1B,7621
9315,0A1B,7621
1095,0A1B,7621
0291,1A1B,7621
1984,0A1B,7621
8741,1A1B,7621
8456,0A1B,7621
4867,0A2B,7621
4269,0A2B,7621
7948,1A0B,7621
7594,1A0B,7621
3745,0A1B,7621
3247,0A2B,7621
7013,1A1B,7621
9074,0A1B,7621
4397,0A1B,7621
3798,0A1B,7621
7948,1A0B,7621
8579,0A1B,7621
6795,0A2B,7621
5860,0A1B,7621
5063,0A1B,7621
5693,1A0B,7621
6325,1A1B,7621
4602,1A1B,7621
4912,0A2B,7621
9238,0A1B,7621
3682,1A1B,7621
7812,1A2B,7621
7158,1A1B,7621
9852,0A1B,7621
5824,1A0B,7621
7621,4A0B,7621
