guess,compare,ans
3864,0A2B,1649
4607,1A1B,1649
7015,0A1B,1649
7601,1A1B,1649
2691,1A2B,1649
8612,1A1B,1649
8763,0A1B,1649
6375,0A1B,1649
3764,0A2B,1649
4523,0A1B,1649
3472,0A1B,1649
6347,1A1B,1649
4680,1A1B,1649
1628,2A0B,1649
1845,2A0B,1649
2817,0A1B,1649
7628,1A0B,1649
3278,0A0B,1649
8297,0A1B,1649
9582,0A1B,1649
8296,0A2B,1649
9601,1A2B,1649
0149,2A1B,1649
0594,0A2B,1649
6451,0A3B,1649
6014,0A3B,1649
0156,0A2B,1649
4596,0A3B,1649
4905,0A2B,1649
6145,1A2B,1649
4160,0A3B,1649
4690,1A2B,1649
0569,1A1B,1649
6941,1A3B,1649
1694,2A2B,1649
6194,0A4B,1649
9614,1A3B,1649
4691,1A3B,1649
1964,1A3B,1649
1649,4A0B,1649
