guess,compare,ans
4652,0A1B,3027
7546,0A1B,3027
8674,0A1B,3027
4783,0A2B,3027
0814,0A1B,3027
3418,1A0B,3027
8043,1A1B,3027
2306,0A3B,3027
0253,0A3B,3027
5130,0A2B,3027
3685,1A0B,3027
5693,0A1B,3027
5398,0A1B,3027
7935,0A2B,3027
4983,0A1B,3027
8914,0A0B,3027
8743,0A2B,3027
0537,1A2B,3027
7025,2A1B,3027
5073,1A2B,3027
0275,0A3B,3027
5703,0A3B,3027
3065,2A0B,3027
0726,1A2B,3027
2075,1A2B,3027
6502,0A2B,3027
7053,1A2B,3027
6730,0A3B,3027
7230,0A4B,3027
7320,1A3B,3027
7023,2A2B,3027
0723,1A3B,3027
2073,1A3B,3027
3027,4A0B,3027
