guess,compare,ans
4628,1A1B,3026
7249,0A1B,3026
2796,1A1B,3026
0527,1A1B,3026
2195,0A1B,3026
4921,1A0B,3026
9201,0A2B,3026
6492,0A2B,3026
6145,0A1B,3026
6457,0A1B,3026
2567,0A2B,3026
9261,0A2B,3026
2608,0A3B,3026
2876,1A1B,3026
8402,0A2B,3026
4678,0A1B,3026
3784,1A0B,3026
1387,0A1B,3026
7136,1A1B,3026
2031,1A2B,3026
0352,0A3B,3026
3051,2A0B,3026
8710,0A1B,3026
7806,1A1B,3026
2698,0A2B,3026
9516,1A0B,3026
0596,1A1B,3026
9840,0A1B,3026
4903,0A2B,3026
8369,0A2B,3026
4360,0A3B,3026
6045,1A1B,3026
6428,1A1B,3026
7962,0A2B,3026
9416,1A0B,3026
6934,0A2B,3026
5942,0A1B,3026
9526,2A0B,3026
0576,1A1B,3026
3026,4A0B,3026
