guess,compare,ans
6791,1A2B,6957
9712,0A2B,6957
3817,1A0B,6957
7168,0A2B,6957
6703,1A1B,6957
8374,0A1B,6957
3497,1A1B,6957
3648,0A1B,6957
8456,1A1B,6957
6531,1A1B,6957
1648,0A1B,6957
9864,0A2B,6957
5369,0A3B,6957
3265,0A2B,6957
5467,1A2B,6957
4065,0A2B,6957
2145,0A1B,6957
5243,0A1B,6957
8542,0A1B,6957
2048,0A0B,6957
3425,0A1B,6957
4372,0A1B,6957
4235,0A1B,6957
5421,0A1B,6957
5621,0A2B,6957
5791,0A3B,6957
9351,1A1B,6957
7961,1A2B,6957
7569,0A4B,6957
5679,0A4B,6957
6597,2A2B,6957
5697,1A3B,6957
9567,1A3B,6957
7596,0A4B,6957
6957,4A0B,6957
