guess,compare,ans
9263,0A2B,6521
6137,1A1B,6521
7385,0A1B,6521
6735,1A1B,6521
4715,0A2B,6521
4679,0A1B,6521
6742,1A1B,6521
0432,0A1B,6521
1023,1A1B,6521
0249,0A1B,6521
0496,0A1B,6521
9054,0A1B,6521
5079,0A1B,6521
9350,0A1B,6521
0549,1A0B,6521
9530,1A0B,6521
3052,0A2B,6521
3809,0A0B,6521
6257,1A2B,6521
2517,1A2B,6521
4752,0A2B,6521
6571,3A0B,6521
6725,2A1B,6521
2547,1A1B,6521
1674,0A2B,6521
5162,0A4B,6521
1256,0A4B,6521
6125,2A2B,6521
1625,1A3B,6521
2165,0A4B,6521
5126,1A3B,6521
6215,1A3B,6521
6521,4A0B,6521
