guess,compare,ans
9134,1A1B,2436
7924,0A2B,2436
1892,0A1B,2436
9813,0A1B,2436
8379,0A1B,2436
9368,0A2B,2436
7831,1A0B,2436
1780,0A0B,2436
7835,1A0B,2436
3568,0A2B,2436
3964,0A3B,2436
2963,1A2B,2436
3942,0A3B,2436
4935,1A1B,2436
2653,1A2B,2436
2953,1A1B,2436
6453,1A2B,2436
6395,0A2B,2436
3492,1A2B,2436
2549,1A1B,2436
3645,0A3B,2436
5642,0A3B,2436
4965,0A2B,2436
4329,0A3B,2436
3962,0A3B,2436
9653,0A2B,2436
9432,2A1B,2436
3496,2A1B,2436
2396,2A1B,2436
9234,1A2B,2436
3954,0A2B,2436
4269,0A3B,2436
6542,0A3B,2436
2435,3A0B,2436
5924,0A2B,2436
9236,2A1B,2436
2943,1A2B,2436
5329,0A2B,2436
2456,3A0B,2436
2436,4A0B,2436
