guess,compare,ans
4279,0A1B,7610
9746,0A2B,7610
4265,0A1B,7610
8526,0A1B,7610
8567,0A2B,7610
3975,0A1B,7610
1793,0A2B,7610
9563,0A1B,7610
5769,0A2B,7610
7154,1A1B,7610
9315,1A0B,7610
5941,0A1B,7610
9651,1A1B,7610
6097,0A3B,7610
5760,1A2B,7610
5764,0A2B,7610
6284,0A1B,7610
8406,0A2B,7610
3807,0A2B,7610
5048,0A1B,7610
0814,1A1B,7610
8027,0A2B,7610
0846,0A2B,7610
6958,0A1B,7610
4695,1A0B,7610
9354,0A0B,7610
4169,0A2B,7610
8106,0A3B,7610
6218,1A1B,7610
0872,0A2B,7610
2016,1A2B,7610
2081,0A2B,7610
7206,1A2B,7610
7601,2A2B,7610
7106,1A3B,7610
6701,0A4B,7610
0671,1A3B,7610
1607,1A3B,7610
7061,1A3B,7610
7610,4A0B,7610
