guess,compare,ans
1582,0A1B,3296
8172,0A1B,3296
7816,1A0B,3296
2167,0A2B,3296
2194,1A1B,3296
0296,3A0B,3296
4906,1A1B,3296
1430,0A1B,3296
2301,0A2B,3296
8027,0A1B,3296
3208,2A0B,3296
2365,0A3B,3296
3527,1A1B,3296
3478,1A0B,3296
3978,1A1B,3296
4329,0A3B,3296
3297,3A0B,3296
9023,0A3B,3296
6309,0A3B,3296
9607,0A2B,3296
7893,1A1B,3296
7185,0A0B,3296
9364,0A3B,3296
9243,1A2B,3296
6234,1A2B,3296
0642,0A2B,3296
3649,1A2B,3296
2469,0A3B,3296
4906,1A1B,3296
3926,2A2B,3296
6923,0A4B,3296
9326,1A3B,3296
2936,1A3B,3296
3296,4A0B,3296
