guess,compare,ans
8506,0A2B,5910
6812,1A0B,5910
8412,1A0B,5910
3218,1A0B,5910
1482,0A1B,5910
8291,0A2B,5910
8694,0A1B,5910
7984,1A0B,5910
6498,0A1B,5910
8149,0A2B,5910
0831,0A2B,5910
4613,1A0B,5910
5346,1A0B,5910
3745,0A1B,5910
5327,1A0B,5910
3452,0A1B,5910
0234,0A1B,5910
2543,0A1B,5910
2359,0A2B,5910
0652,0A2B,5910
6409,0A2B,5910
4356,0A1B,5910
5439,1A1B,5910
9632,0A1B,5910
0269,0A2B,5910
6389,0A1B,5910
8596,0A2B,5910
1369,0A2B,5910
9073,0A2B,5910
9217,1A1B,5910
2059,0A3B,5910
0532,0A2B,5910
3109,0A3B,5910
1096,0A3B,5910
7016,1A1B,5910
9704,0A2B,5910
3459,0A2B,5910
7643,0A0B,5910
9058,0A3B,5910
5910,4A0B,5910
