guess,compare,ans
5796,1A1B,5160
7624,0A1B,5160
7062,1A1B,5160
9230,1A0B,5160
1329,0A1B,5160
9182,1A0B,5160
9286,0A1B,5160
9276,0A1B,5160
9706,0A2B,5160
9058,0A2B,5160
6018,0A3B,5160
1807,0A2B,5160
6218,0A2B,5160
9836,0A1B,5160
3906,0A2B,5160
8097,0A1B,5160
8370,1A0B,5160
7306,0A2B,5160
3861,1A1B,5160
1096,0A3B,5160
0896,0A2B,5160
8419,0A1B,5160
4879,0A0B,5160
9815,0A2B,5160
5621,1A2B,5160
1263,1A1B,5160
2350,1A1B,5160
1563,1A2B,5160
5362,2A0B,5160
1630,1A2B,5160
2106,1A2B,5160
2015,0A3B,5160
6120,2A1B,5160
3612,0A2B,5160
5210,2A1B,5160
3152,1A1B,5160
6250,1A2B,5160
1250,1A2B,5160
2503,0A2B,5160
5160,4A0B,5160
