guess,compare,ans
4136,1A2B,6430
1654,0A2B,6430
5913,0A1B,6430
9516,0A1B,6430
9546,0A2B,6430
4901,0A2B,6430
9845,0A1B,6430
4951,0A1B,6430
6154,1A1B,6430
8163,0A2B,6430
3875,0A1B,6430
3957,0A1B,6430
7153,0A1B,6430
3179,0A1B,6430
0317,0A2B,6430
8716,0A1B,6430
6712,1A0B,6430
7962,0A1B,6430
9862,0A1B,6430
9261,0A1B,6430
1026,0A2B,6430
8671,0A1B,6430
8196,0A1B,6430
6871,1A0B,6430
1806,0A2B,6430
6412,2A0B,6430
9263,0A2B,6430
3985,0A1B,6430
9350,1A1B,6430
3654,0A3B,6430
6451,2A0B,6430
7056,0A2B,6430
6803,1A2B,6430
0328,0A2B,6430
2871,0A0B,6430
6903,1A2B,6430
9460,2A1B,6430
0364,0A4B,6430
4360,1A3B,6430
6430,4A0B,6430
