guess,compare,ans
3217,0A2B,9032
8972,1A1B,9032
2394,0A3B,9032
4326,0A2B,9032
6153,0A1B,9032
3145,0A1B,9032
4123,0A2B,9032
0743,0A2B,9032
2310,0A3B,9032
3901,0A3B,9032
7039,2A1B,9032
7394,0A2B,9032
0789,0A2B,9032
5279,0A2B,9032
3582,1A1B,9032
3612,1A1B,9032
2073,1A2B,9032
2673,0A2B,9032
9286,1A1B,9032
5924,0A2B,9032
7054,1A0B,9032
3457,0A1B,9032
8574,0A0B,9032
5674,0A0B,9032
4732,2A0B,9032
0213,0A3B,9032
1029,1A2B,9032
3012,2A1B,9032
9321,1A2B,9032
0192,1A2B,9032
9123,1A2B,9032
9210,1A2B,9032
9023,2A2B,9032
2093,1A3B,9032
0923,0A4B,9032
3029,1A3B,9032
9203,1A3B,9032
9320,1A3B,9032
9032,4A0B,9032
