guess,compare,ans
7180,2A0B,7483
1589,1A0B,7483
8921,0A1B,7483
2814,0A2B,7483
8754,0A3B,7483
7835,1A2B,7483
3756,0A2B,7483
3927,0A2B,7483
4129,0A1B,7483
9415,1A0B,7483
4596,0A1B,7483
9542,0A1B,7483
4296,0A1B,7483
5462,1A0B,7483
4685,1A1B,7483
9563,1A0B,7483
3529,0A1B,7483
2389,1A1B,7483
3967,0A2B,7483
5297,0A1B,7483
9872,0A2B,7483
4875,0A3B,7483
5987,1A1B,7483
8365,0A2B,7483
6795,0A1B,7483
7952,1A0B,7483
5079,0A1B,7483
5078,0A2B,7483
0831,0A2B,7483
9340,0A2B,7483
3842,0A3B,7483
1842,0A2B,7483
8615,0A1B,7483
6189,1A0B,7483
1768,0A2B,7483
3619,0A1B,7483
6379,0A2B,7483
9781,1A1B,7483
1930,0A1B,7483
7483,4A0B,7483
