guess,compare,ans
7180,1A0B,2384
8140,0A2B,2384
5498,0A2B,2384
5930,0A1B,2384
5603,0A1B,2384
0568,0A1B,2384
8765,0A1B,2384
5864,1A1B,2384
9638,0A2B,2384
9248,0A3B,2384
9582,1A1B,2384
9684,2A0B,2384
6180,1A0B,2384
8510,0A1B,2384
0281,1A1B,2384
1586,1A0B,2384
5468,0A2B,2384
6135,0A1B,2384
5186,1A0B,2384
6857,0A1B,2384
5978,0A1B,2384
7495,0A1B,2384
9247,0A2B,2384
2406,1A1B,2384
9104,1A0B,2384
1470,0A1B,2384
4180,1A1B,2384
8197,0A1B,2384
1785,1A0B,2384
2857,1A1B,2384
2605,1A0B,2384
2156,1A0B,2384
6351,1A0B,2384
4613,0A2B,2384
1283,1A2B,2384
8713,0A2B,2384
8756,0A1B,2384
8967,0A1B,2384
6387,2A0B,2384
2384,4A0B,2384
