guess,compare,ans
3096,0A1B,7324
9643,0A2B,7324
7940,1A1B,7324
7584,2A0B,7324
5731,0A2B,7324
1674,1A1B,7324
7108,1A0B,7324
2071,0A2B,7324
2409,0A2B,7324
4580,0A1B,7324
5407,0A2B,7324
8064,1A0B,7324
4690,0A1B,7324
6029,1A0B,7324
2659,0A1B,7324
2756,0A2B,7324
9715,0A1B,7324
1857,0A1B,7324
8731,0A2B,7324
9136,0A1B,7324
5916,0A0B,7324
0931,0A1B,7324
1739,0A2B,7324
4837,0A3B,7324
2438,0A3B,7324
2048,0A2B,7324
2378,1A2B,7324
8720,1A1B,7324
8043,0A2B,7324
4702,0A3B,7324
4827,1A2B,7324
3284,1A2B,7324
8472,0A3B,7324
7483,1A2B,7324
8470,0A2B,7324
2073,0A3B,7324
0437,0A3B,7324
3084,1A1B,7324
2738,0A3B,7324
7324,4A0B,7324
