guess,compare,ans
9645,0A2B,8196
9523,0A1B,8196
8395,2A0B,8196
1658,0A3B,8196
4185,1A1B,8196
4127,1A0B,8196
4761,0A2B,8196
8642,1A1B,8196
9863,0A3B,8196
6908,0A3B,8196
6839,0A3B,8196
0396,2A0B,8196
1653,0A2B,8196
3918,0A3B,8196
1928,0A3B,8196
2869,0A3B,8196
9867,0A3B,8196
5987,0A2B,8196
7451,0A1B,8196
4215,0A1B,8196
2519,0A2B,8196
5906,1A1B,8196
1568,0A3B,8196
2168,1A2B,8196
8912,1A2B,8196
1894,1A2B,8196
8159,2A1B,8196
9018,0A3B,8196
1038,0A2B,8196
5193,2A0B,8196
3890,1A1B,8196
2069,0A2B,8196
6493,1A1B,8196
4213,0A1B,8196
3417,0A1B,8196
3740,0A0B,8196
1647,0A2B,8196
1698,1A3B,8196
8196,4A0B,8196
