guess,compare,ans
7396,1A2B,3916
4367,0A2B,3916
4308,0A1B,3916
3028,1A0B,3916
3720,1A0B,3916
3260,1A1B,3916
0529,0A1B,3916
4029,0A1B,3916
7940,1A0B,3916
0897,0A1B,3916
6087,0A1B,3916
1867,0A2B,3916
4218,1A0B,3916
4721,0A1B,3916
4762,0A1B,3916
2657,0A1B,3916
6975,1A1B,3916
3578,1A0B,3916
3781,1A1B,3916
5681,0A2B,3916
7850,0A0B,3916
1246,1A1B,3916
2639,0A3B,3916
2319,1A2B,3916
9314,1A2B,3916
1492,0A2B,3916
6234,0A2B,3916
9431,0A3B,3916
3614,2A1B,3916
1263,0A3B,3916
1634,0A3B,3916
1493,0A3B,3916
2931,1A2B,3916
6193,0A4B,3916
1963,1A3B,3916
1693,0A4B,3916
1369,0A4B,3916
9613,1A3B,3916
9163,0A4B,3916
3916,4A0B,3916
