guess,compare,ans
2859,1A1B,0893
9348,0A3B,0893
1983,1A2B,0893
6839,1A2B,0893
8169,0A2B,0893
8215,0A1B,0893
2850,1A1B,0893
9504,0A2B,0893
3907,0A3B,0893
3902,0A3B,0893
1903,1A2B,0893
1329,0A2B,0893
8721,0A1B,0893
8241,0A1B,0893
2485,0A1B,0893
5628,0A1B,0893
6572,0A0B,0893
6280,0A2B,0893
0831,2A1B,0893
0314,1A1B,0893
4980,0A3B,0893
9438,0A3B,0893
4039,0A3B,0893
3948,0A3B,0893
0843,3A0B,0893
4930,0A3B,0893
9308,0A4B,0893
8039,0A4B,0893
9038,0A4B,0893
8309,0A4B,0893
3908,0A4B,0893
0938,1A3B,0893
8093,2A2B,0893
0893,4A0B,0893
