guess,compare,ans
1926,0A1B,4390
1639,0A2B,4390
1920,1A1B,4390
9148,0A2B,4390
8274,0A1B,4390
2074,0A2B,4390
7130,1A1B,4390
0758,0A1B,4390
5873,0A1B,4390
6378,1A0B,4390
9837,0A2B,4390
9302,1A2B,4390
2319,1A1B,4390
6389,1A1B,4390
0382,1A1B,4390
1843,0A2B,4390
5398,2A0B,4390
4295,2A0B,4390
6195,1A0B,4390
6945,0A2B,4390
8476,0A1B,4390
7834,0A2B,4390
4053,1A2B,4390
2053,0A2B,4390
2608,0A1B,4390
3862,0A1B,4390
6128,0A0B,4390
7683,0A1B,4390
7308,1A1B,4390
7590,2A0B,4390
5734,0A2B,4390
0973,0A3B,4390
7349,1A2B,4390
4573,1A1B,4390
9407,0A3B,4390
4590,3A0B,4390
3459,0A3B,4390
3504,0A3B,4390
0459,0A3B,4390
4390,4A0B,4390
