guess,compare,ans
5967,1A2B,5729
6397,0A2B,5729
1632,0A1B,5729
3671,0A1B,5729
8376,0A1B,5729
6379,1A1B,5729
1279,1A2B,5729
6712,1A1B,5729
3160,0A0B,5729
7429,2A1B,5729
8479,1A1B,5729
5892,1A2B,5729
4528,1A1B,5729
8975,0A3B,5729
8572,0A3B,5729
7542,0A3B,5729
8725,2A1B,5729
8745,1A1B,5729
5942,1A2B,5729
9475,0A3B,5729
9425,1A2B,5729
8249,1A1B,5729
9857,0A3B,5729
8574,0A2B,5729
8429,2A0B,5729
9457,0A3B,5729
4592,0A3B,5729
8524,1A1B,5729
4879,1A1B,5729
2958,0A3B,5729
2549,1A2B,5729
4928,1A1B,5729
5987,1A2B,5729
9487,0A2B,5729
5724,3A0B,5729
2845,0A2B,5729
7529,2A2B,5729
2975,0A4B,5729
5729,4A0B,5729
