guess,compare,ans
1306,0A1B,0974
3609,0A2B,0974
0538,1A0B,0974
0548,1A1B,0974
4521,0A1B,0974
6452,0A1B,0974
4325,0A1B,0974
3427,0A2B,0974
4356,0A1B,0974
1643,0A1B,0974
9134,1A1B,0974
8436,0A1B,0974
3854,1A0B,0974
4253,0A1B,0974
4032,0A2B,0974
7436,0A2B,0974
4823,0A1B,0974
4853,0A1B,0974
3478,1A1B,0974
4812,0A1B,0974
8472,1A1B,0974
5268,0A0B,0974
9471,1A2B,0974
3179,1A1B,0974
0174,3A0B,0974
7340,0A3B,0974
0493,1A2B,0974
9370,1A2B,0974
9734,1A2B,0974
7143,0A2B,0974
3409,0A3B,0974
1493,0A2B,0974
7430,0A3B,0974
1403,0A2B,0974
7109,0A3B,0974
7094,1A3B,0974
0947,2A2B,0974
9047,0A4B,0974
4907,1A3B,0974
0974,4A0B,0974
