guess,compare,ans
5843,0A2B,2785
9238,0A2B,2785
1039,0A0B,2785
8627,0A3B,2785
2658,1A2B,2785
6542,0A2B,2785
4578,0A3B,2785
4765,2A0B,2785
8246,0A2B,2785
7654,0A2B,2785
5284,1A2B,2785
4652,0A2B,2785
7482,1A2B,2785
2876,1A2B,2785
6758,1A2B,2785
8645,1A1B,2785
6752,1A2B,2785
5246,0A2B,2785
5786,2A1B,2785
5826,0A3B,2785
5864,0A2B,2785
4726,1A1B,2785
8452,0A3B,2785
5864,0A2B,2785
2748,2A1B,2785
7246,0A2B,2785
5784,2A1B,2785
4825,1A2B,2785
5748,1A2B,2785
7658,0A3B,2785
8752,1A3B,2785
7852,0A4B,2785
7825,1A3B,2785
7258,0A4B,2785
2857,1A3B,2785
2578,1A3B,2785
7582,1A3B,2785
7285,2A2B,2785
2785,4A0B,2785
