guess,compare,ans
1943,1A2B,4932
4793,1A2B,4932
7341,0A2B,4932
1684,0A1B,4932
1946,1A1B,4932
0129,0A2B,4932
0896,0A1B,4932
6290,0A2B,4932
5208,0A1B,4932
2950,1A1B,4932
5862,1A0B,4932
4256,1A1B,4932
5984,1A1B,4932
8796,0A1B,4932
6980,1A0B,4932
1068,0A0B,4932
5690,0A1B,4932
5902,2A0B,4932
7932,3A0B,4932
4372,2A1B,4932
5372,1A1B,4932
9473,0A3B,4932
7539,1A1B,4932
4723,1A2B,4932
7439,1A2B,4932
2394,0A4B,4932
4293,1A3B,4932
9423,0A4B,4932
3249,0A4B,4932
2349,0A4B,4932
4329,1A3B,4932
9243,0A4B,4932
4923,2A2B,4932
2943,1A3B,4932
3924,1A3B,4932
4932,4A0B,4932
