guess,compare,ans
4560,1A1B,1067
6324,0A1B,1067
2734,0A1B,1067
7294,0A1B,1067
7462,1A1B,1067
7965,1A1B,1067
2654,0A1B,1067
5206,0A2B,1067
6427,1A1B,1067
1749,1A1B,1067
9108,0A2B,1067
6921,0A2B,1067
2460,1A1B,1067
8470,0A2B,1067
4973,0A1B,1067
3597,1A0B,1067
5791,0A2B,1067
0817,1A2B,1067
1086,2A1B,1067
1690,1A2B,1067
1460,2A1B,1067
0941,0A2B,1067
7095,1A1B,1067
7086,1A2B,1067
6820,0A2B,1067
8307,1A1B,1067
0234,0A1B,1067
2305,0A1B,1067
0327,1A1B,1067
0348,0A1B,1067
7840,0A2B,1067
1974,1A1B,1067
3217,1A1B,1067
4167,2A1B,1067
8716,0A3B,1067
9716,0A3B,1067
1896,1A1B,1067
1930,1A1B,1067
1807,2A1B,1067
1067,4A0B,1067
