guess,compare,ans
4613,0A2B,5167
6217,1A2B,5167
2861,1A1B,5167
8715,0A3B,5167
5186,2A1B,5167
7186,1A2B,5167
1806,0A2B,5167
0123,1A0B,5167
1306,0A2B,5167
7019,0A2B,5167
2196,1A1B,5167
8614,0A2B,5167
2813,0A1B,5167
3861,1A1B,5167
5189,2A0B,5167
8546,0A2B,5167
3841,0A1B,5167
3182,1A0B,5167
6831,0A2B,5167
3087,1A0B,5167
1073,0A2B,5167
6193,1A1B,5167
7359,0A2B,5167
8329,0A0B,5167
1756,0A4B,5167
7156,1A3B,5167
6571,0A4B,5167
1675,0A4B,5167
7516,0A4B,5167
6751,0A4B,5167
7651,0A4B,5167
6175,1A3B,5167
6517,1A3B,5167
6157,2A2B,5167
1657,1A3B,5167
5167,4A0B,5167
