guess,compare,ans
5098,1A1B,6029
8365,0A1B,6029
6359,2A0B,6029
1364,0A1B,6029
1342,0A1B,6029
3254,0A1B,6029
4327,1A0B,6029
3297,0A2B,6029
4902,0A3B,6029
3940,0A2B,6029
1950,0A2B,6029
1839,1A0B,6029
4389,1A0B,6029
3408,0A1B,6029
7308,0A1B,6029
8937,0A1B,6029
8763,0A1B,6029
7236,0A2B,6029
7359,1A0B,6029
7435,0A0B,6029
9653,0A2B,6029
6982,1A2B,6029
2169,1A2B,6029
9016,1A2B,6029
1026,2A1B,6029
2096,1A3B,6029
2960,0A4B,6029
9260,0A4B,6029
6920,2A2B,6029
9620,1A3B,6029
0926,1A3B,6029
6290,1A3B,6029
6029,4A0B,6029
