guess,compare,ans
0164,1A2B,6103
0634,0A3B,6103
0386,0A3B,6103
3180,1A2B,6103
1908,1A1B,6103
6829,1A0B,6103
6825,1A0B,6103
6025,1A1B,6103
0423,1A1B,6103
8314,0A2B,6103
5486,0A1B,6103
6508,2A0B,6103
5672,0A1B,6103
5467,0A1B,6103
6057,1A1B,6103
6153,3A0B,6103
1564,0A2B,6103
6735,1A1B,6103
5032,0A2B,6103
7042,0A1B,6103
4870,0A1B,6103
7406,1A1B,6103
8967,0A1B,6103
1867,0A2B,6103
7890,0A1B,6103
5978,0A0B,6103
8967,0A1B,6103
8726,0A1B,6103
6723,2A0B,6103
0246,0A2B,6103
6143,3A0B,6103
1632,0A3B,6103
3206,1A2B,6103
4026,0A2B,6103
1346,0A3B,6103
6231,1A2B,6103
0261,0A3B,6103
2416,0A2B,6103
6310,1A3B,6103
6103,4A0B,6103
