guess,compare,ans
3264,0A1B,1489
3726,0A0B,1489
2963,0A1B,1489
6029,1A0B,1489
1096,1A1B,1489
9581,1A2B,1489
0158,0A2B,1489
8954,0A3B,1489
9408,1A2B,1489
5984,1A2B,1489
5904,0A2B,1489
1458,2A1B,1489
5804,0A2B,1489
8591,0A3B,1489
8415,1A2B,1489
9548,0A3B,1489
5094,0A2B,1489
4815,0A3B,1489
5489,3A0B,1489
8450,1A1B,1489
1859,2A1B,1489
5148,0A3B,1489
5498,1A2B,1489
4891,0A4B,1489
9184,1A3B,1489
9841,0A4B,1489
8914,0A4B,1489
1894,1A3B,1489
1498,2A2B,1489
4198,0A4B,1489
9418,1A3B,1489
8491,1A3B,1489
1948,1A3B,1489
1489,4A0B,1489
