guess,compare,ans
8516,0A1B,2194
8526,0A1B,2194
5267,0A1B,2194
2659,1A1B,2194
2541,1A2B,2194
3451,0A2B,2194
0381,0A1B,2194
1208,0A2B,2194
0642,0A2B,2194
5276,0A1B,2194
3526,0A1B,2194
2163,2A0B,2194
5364,1A0B,2194
6475,0A1B,2194
5726,0A1B,2194
7246,0A2B,2194
7693,1A0B,2194
6879,0A1B,2194
6874,1A0B,2194
7264,1A1B,2194
9436,0A2B,2194
1624,1A2B,2194
6942,0A3B,2194
0694,2A0B,2194
8246,0A2B,2194
1964,1A2B,2194
5946,0A2B,2194
5041,0A2B,2194
7215,0A2B,2194
0821,0A2B,2194
8036,0A0B,2194
2471,1A2B,2194
5724,1A1B,2194
1529,0A3B,2194
9452,0A3B,2194
4921,0A4B,2194
1429,0A4B,2194
4129,1A3B,2194
2941,1A3B,2194
2194,4A0B,2194
