guess,compare,ans
6587,0A3B,5368
7186,0A2B,5368
1379,1A0B,5368
3471,0A1B,5368
1738,1A1B,5368
5739,1A1B,5368
6590,0A2B,5368
0523,0A2B,5368
3109,0A1B,5368
5310,2A0B,5368
0579,0A1B,5368
5071,1A0B,5368
1250,0A1B,5368
7250,0A1B,5368
2053,0A2B,5368
4362,2A0B,5368
9476,0A1B,5368
2694,0A1B,5368
2914,0A0B,5368
3649,0A2B,5368
3756,0A3B,5368
7853,0A3B,5368
6735,0A3B,5368
5837,1A2B,5368
3085,0A3B,5368
3780,0A2B,5368
7506,0A2B,5368
3578,1A2B,5368
5768,3A0B,5368
7860,1A1B,5368
3650,0A3B,5368
6703,0A2B,5368
8705,0A2B,5368
6307,1A1B,5368
8705,0A2B,5368
5673,1A2B,5368
8573,0A3B,5368
7863,1A2B,5368
0376,1A1B,5368
5368,4A0B,5368
