guess,compare,ans
7210,1A0B,3284
1208,1A1B,3284
5819,0A1B,3284
9187,1A0B,3284
0817,0A1B,3284
0371,0A1B,3284
0312,0A2B,3284
1634,1A1B,3284
5036,0A1B,3284
0316,0A1B,3284
0681,1A0B,3284
0381,1A1B,3284
3471,1A1B,3284
3257,2A0B,3284
1729,0A1B,3284
9612,0A1B,3284
5291,1A0B,3284
0592,0A1B,3284
5024,1A1B,3284
5823,0A3B,3284
3865,1A1B,3284
8143,0A3B,3284
4136,0A2B,3284
1482,1A2B,3284
4028,0A3B,3284
8046,0A2B,3284
0817,0A1B,3284
9078,0A1B,3284
7860,0A1B,3284
0276,1A0B,3284
6721,0A1B,3284
7426,0A2B,3284
0142,0A2B,3284
3724,2A1B,3284
9274,2A0B,3284
3264,3A0B,3284
1362,0A2B,3284
2019,0A1B,3284
0271,1A0B,3284
3284,4A0B,3284
