guess,compare,ans
8102,0A2B,5620
7089,0A1B,5620
6240,1A2B,5620
0425,1A2B,5620
2560,1A3B,5620
6250,1A3B,5620
0256,0A4B,5620
6520,2A2B,5620
5620,4A0B,5620
