guess,compare,ans
6395,0A1B,4031
3549,0A2B,4031
1542,0A2B,4031
9435,1A1B,4031
0498,0A2B,4031
9758,0A0B,4031
0142,0A3B,4031
0341,1A3B,4031
3014,1A3B,4031
4301,2A2B,4031
3401,1A3B,4031
1304,0A4B,4031
4031,4A0B,4031
