guess,compare,ans
5702,0A1B,1234
9647,0A1B,1234
1359,1A1B,1234
4815,0A2B,1234
8291,1A1B,1234
3124,1A3B,1234
2431,1A3B,1234
1423,1A3B,1234
3421,0A4B,1234
1234,4A0B,1234
