guess,compare,ans
1234,0A2B,3489
5678,0A1B,3489
1590,0A1B,3489
1357,0A1B,3489
2083,1A1B,3489
3926,1A1B,3489
9483,2A2B,3489
8943,0A4B,3489
3489,4A0B,3489
