guess,compare,ans
3745,0A2B,5032
9438,1A0B,5032
3689,0A1B,5032
9768,0A0B,5032
9831,1A0B,5032
1935,1A1B,5032
2413,0A2B,5032
5041,2A0B,5032
0132,2A1B,5032
5312,2A1B,5032
3501,0A3B,5032
3450,0A3B,5032
4250,0A3B,5032
5124,1A1B,5032
3015,1A2B,5032
0543,0A3B,5032
4351,0A2B,5032
3025,1A3B,5032
3205,0A4B,5032
2350,0A4B,5032
0253,0A4B,5032
3250,0A4B,5032
5230,2A2B,5032
2530,1A3B,5032
0235,1A3B,5032
5320,1A3B,5032
5032,4A0B,5032
