guess,compare,ans
9305,1A0B,8625
3092,0A1B,8625
2307,0A1B,8625
9703,0A0B,8625
7035,1A0B,8625
3657,1A1B,8625
6185,1A2B,8625
1826,1A2B,8625
8265,2A2B,8625
2865,1A3B,8625
6285,1A3B,8625
5268,0A4B,8625
8625,4A0B,8625
