guess,compare,ans
4710,1A0B,4523
4061,1A0B,4523
6054,0A2B,4523
0472,0A2B,4523
5014,0A2B,4523
5284,0A3B,4523
8529,2A0B,4523
0628,1A0B,4523
9268,0A1B,4523
8627,1A0B,4523
7236,0A2B,4523
3879,0A1B,4523
7538,1A1B,4523
8791,0A0B,4523
4536,2A1B,4523
4035,1A2B,4523
2304,0A3B,4523
0435,0A3B,4523
0243,1A2B,4523
3406,0A2B,4523
0265,0A2B,4523
3246,0A3B,4523
4526,3A0B,4523
4253,2A2B,4523
2354,0A4B,4523
2453,1A3B,4523
5243,1A3B,4523
3254,0A4B,4523
4523,4A0B,4523
